Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Coolant (*F),Ethanol Content (Active) (%),Fuel Interpolation (FF) (%),Fuel low pressure sensor (PSI),Fuel mode (-),Fuel Scalar Interpolation (FF) (%),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda bank 2 (AFR),MAF (g/s),Oil temp (*F),Rail pressure (PSI),RPM (RPM),Speed (mph),STFT 1 (%),STFT 2 (%),Timing Cyl. 1 (*CRK),Timing Cyl. 2 (*CRK),Timing Cyl. 3 (*CRK),Timing Cyl. 4 (*CRK),Timing Cyl. 5 (*CRK),Timing Cyl. 6 (*CRK),Transmission temp (*F),WGDC Bank 1 (%),WGDC Bank 2 (%),WGDC Base Value (%),MHD version 3.20 IJE0S Unknown
4413.080,14.3,0,-9.1,225,92,93.33,73.2,2,52.55,2,99,14.97,15.17,5.15,219,687.1,865,7,3.8,4.9,0.8,1.1,0.8,1.1,0.8,1.1,201,60.5,60.5,35,0
4413.155,14.3,0,-9.1,225,92,93.33,73.2,2,52.55,2,99,15,15.17,5.04,219,690.6,850,7,3.5,5,0.4,0.4,0.4,0.4,0.4,0.4,201,60.9,60.9,35,0
4413.235,14.3,0,-9.2,225,92,93.33,73.2,2,52.55,2,99,15.03,15.14,5.02,219,688.2,847,7,3.6,4.8,0.4,0.8,0.4,0.8,0.4,0.8,201,60.5,60.5,35,0
4413.347,14.3,0,-9.2,225,92,93.33,73.2,2,52.55,2,99,15.06,15.14,4.9,219,681.5,833,7,3.6,5.1,1.1,1.1,1.1,1.1,1.1,1.1,201,60.6,60.6,35,0
4413.426,14.3,0,-9.2,225,92,93.33,73.2,2,52.55,2,99,15.09,15.14,4.77,219,685.6,812,6,3.7,5.1,2.2,2.2,2.2,2.2,2.2,2.2,201,60.6,60.6,35,0
4413.506,14.3,0,-9.1,225,92,93.33,72.5,2,52.55,2,99,15.11,15.14,4.66,219,682.9,790,6,3.8,5,2.6,3,2.6,3,2.6,3,201,60.6,60.6,35.1,0
4413.586,14.3,0,-9.1,225,92,93.33,72.3,2,52.55,2,99,15.11,15.14,4.64,219,679.1,777,6,3.8,5,3.4,3.8,3.4,3.8,3.4,3.8,201,62.1,62.1,35,0
4413.694,14.3,0,-8.9,225,92,93.33,73,2,52.55,2,99,15.11,15.14,4.61,219,683.4,752,6,3.9,5,1.9,2.2,1.9,2.2,1.9,2.2,201,62.1,62.1,35.1,0
4413.801,14.3,0,-8.8,225,92,93.33,73.2,2,52.55,2,99,15.11,15.14,4.57,219,684.6,731,6,3.9,4.8,3,3.4,3,3.4,3,3.4,201,62.1,62.1,35,0
4413.877,14.3,0,-8.7,225,92,93.33,72.7,2,52.55,2,99,15.09,15.14,4.62,219,680,721,6,3.9,4.8,0.4,0.8,0.4,0.8,0.4,0.8,201,61,61,35.1,0
4413.955,14.3,0,-8.6,225,92,93.33,72.5,2,52.55,2,99,15.09,15.14,4.58,219,678.6,701,5,3.9,4.8,6,6.8,6,6.8,6,6.8,201,62,62,35,0
4414.035,14.3,0,-8.4,225,92,93.33,72.7,2,52.55,2,99,15.09,15.14,4.83,219,682.6,710,5,4,4.8,2.2,2.6,2.2,2.6,2.2,2.6,201,62,62,35,0
4414.115,14.3,0,-8.3,225,92,93.33,72.7,2,52.55,2,99,15.06,15.14,4.89,219,676.8,704,5,4,4.8,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,201,60.9,60.9,35,0
4414.195,14.3,0,-8.3,225,92,93.33,72.7,2,52.55,2,99,15.06,15.14,4.9,219,676.6,700,5,4,4.8,1.1,1.5,1.1,1.5,1.1,1.5,201,62,62,35,0
4414.275,14.3,0,-8.3,225,92,93.33,72.7,2,52.55,2,99,15.03,15.14,4.98,219,675.2,705,5,4,4.8,0.4,0.4,0.4,0.4,0.4,0.4,201,60.8,60.8,35,0
4414.345,14.3,0,-8.2,225,92,93.33,72.7,2,52.55,2,99,15.03,15.14,5.03,219,676.8,705,5,4.1,4.8,0,-0.4,0,-0.4,0,-0.4,201,60.5,60.5,35,0
4414.415,14.3,0,-8.2,225,92,93.33,72.7,2,52.55,2,99,15,15.11,5.03,219,676.8,704,5,3.9,4.7,0.8,0.4,0.8,0.4,0.8,0.4,201,60.4,60.4,34.9,0
4414.495,14.3,0,-8.2,225,92,93.33,72.7,2,52.55,2,99,15,15.11,5.03,219,672.5,699,5,4.2,4.5,2.6,2.2,2.6,2.2,2.6,2.2,201,60.4,60.4,34.9,0
4414.566,14.3,0,-8.2,225,92,93.33,72.7,2,52.55,2,99,14.97,15.11,5.05,219,673.2,700,5,4,4.6,2.2,1.9,2.2,1.9,2.2,1.9,201,60.4,60.4,34.9,0
4414.649,14.3,0,-8.1,225,92,93.33,72.7,2,52.55,2,99,14.97,15.11,5.11,219,666,702,4,4.2,4.7,0.4,0,0.4,0,0.4,0,201,60.4,60.4,34.9,0
4414.725,14.3,0,-8.1,225,92,93.33,72.7,2,52.55,2,99,14.93,15.04,5.15,219,668.5,698,4,4.2,4.3,1.1,0.8,1.1,0.8,1.1,0.8,201,60.4,60.4,34.9,0
4414.800,14.3,0,-8,225,92,93.33,72.5,2,52.55,2,99,14.93,15.04,5.13,219,668.3,693,4,4.2,4.6,3,2.2,3,2.2,3,2.2,201,61.5,61.5,34.8,0
4414.876,14.3,0,-8,225,92,93.33,72.3,2,52.55,2,99,14.93,15.01,5.19,219,669.9,696,4,4.2,4.6,2.2,1.9,2.2,1.9,2.2,1.9,201,59.9,59.9,34.8,0
4414.964,14.3,0,-7.9,225,92,93.33,72.3,2,52.55,2,99,14.93,14.99,5.34,219,664,700,4,4.2,4.7,0,-0.4,0,-0.4,0,-0.4,201,59.9,59.9,34.8,0
4415.086,14.3,0,-7.8,225,92,93.33,72.9,2,52.55,2,99,14.97,14.99,5.36,219,659.6,694,4,4.3,4.7,0.4,0,0.4,0,0.4,0,201,59.2,59.2,34.8,0
4415.166,14.3,0,-7.8,225,92,93.33,72.5,2,52.55,2,99,14.97,14.99,5.36,219,656.5,692,4,4.2,4.8,1.1,0.8,1.1,0.8,1.1,0.8,201,59.2,59.2,34.8,0
4415.248,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,99,15,14.99,5.43,219,660.3,697,4,4.3,4.9,0.4,0,0.4,0,0.4,0,201,58.8,58.8,34.8,0
4415.325,14.3,0,-7.7,225,92,93.33,72.5,2,52.55,2,99,15.03,15.01,5.43,219,661.8,696,4,4.3,5.1,0.8,0.4,0.8,0.4,0.8,0.4,201,58.4,58.4,34.8,0
4415.426,14.3,0,-7.7,225,92,93.33,73,2,52.55,2,99,15.06,15.01,5.44,219,654.6,693,4,4.4,5.2,1.1,1.1,1.1,1.1,1.1,1.1,201,57.3,57.3,34.7,0
4415.511,14.3,0,-7.6,225,92,93.33,73,2,52.55,2,99,15.09,15.04,5.52,219,657.8,696,4,4.5,5.4,0,0.4,0,0.4,0,0.4,201,55.6,55.6,34.7,0
4415.585,14.3,0,-7.6,225,92,93.33,73.7,2,52.55,2,99,15.11,15.04,5.59,219,655.5,698,4,4.6,5.6,-0.4,0,-0.4,0,-0.4,0,201,55.1,55.1,34.7,0
4415.660,14.3,0,-7.6,225,92,93.33,73.9,2,52.55,2,99,15.16,15.04,5.75,219,650.9,715,4,4.7,5.7,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.5,54.5,34.7,0
4415.736,14.3,0,-7.6,225,92,93.33,73.4,2,52.55,2,99,15.16,15.04,5.75,219,649.8,715,4,4.7,5.7,-4.9,-4.5,-4.9,-4.5,-4.9,-4.5,201,55.6,55.6,34.8,0
4415.815,14.3,0,-7.7,225,92,93.33,72.3,2,52.55,2,99,15.16,15.04,5.58,219,651.1,702,4,4.6,5.8,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.6,54.6,34.8,0
4415.897,14.3,0,-7.7,225,92,93.33,71.6,2,52.55,2,99,15.19,15.04,5.64,219,649.5,714,4,4.8,5.7,-3.4,-3,-3.4,-3,-3.4,-3,201,55.2,55.2,34.8,0
4415.970,14.3,0,-7.8,225,92,93.33,71.6,2,52.55,2,99,15.19,15.07,5.59,219,644.1,713,4,4.8,6,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,201,54.3,54.3,34.8,0
4416.060,14.3,0,-7.8,225,92,93.33,70.9,2,52.55,2,99,15.16,15.07,5.52,219,643,710,4,4.8,5.8,-3,-2.6,-3,-2.6,-3,-2.6,201,54.3,54.3,34.8,0
4416.140,14.3,0,-7.8,225,92,93.33,70.9,2,52.55,2,99,15.11,15.04,5.49,219,644.2,709,4,4.5,5.6,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54,54,34.8,0
4416.222,14.3,0,-7.8,225,92,93.33,71.3,2,52.55,2,99,15.11,15.04,5.5,219,644.1,711,5,4.8,5.7,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.3,54.3,34.8,0
4416.312,14.3,0,-7.9,225,92,93.33,71.6,2,52.55,2,99,15.09,15.07,5.47,219,643.1,706,5,4.9,5.8,-3,-2.6,-3,-2.6,-3,-2.6,201,55,55,34.8,0
4416.405,14.3,0,-7.9,225,92,93.33,71.4,2,52.55,2,99,15.09,15.07,5.43,219,640.5,707,5,5,5.5,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54,54,34.8,0
4416.490,14.3,3.2,-7.9,225,92,93.33,71.6,2,52.55,2,99,15.06,15.07,5.47,219,635.1,710,5,4.8,5.6,8.2,9.4,8.2,9.4,8.2,9.4,201,54.7,54.7,34.6,0
4416.565,14.3,5.3,-7.5,225,92,93.33,71.8,2,52.55,2,99,15.06,15.11,5.97,219,641.1,743,5,5.1,5.8,10.1,8.6,10.1,8.6,10.1,8.6,201,53.9,53.9,34.5,0
4416.663,14.3,7.8,-7.1,225,92,93.33,71.8,2,52.55,2,99,15.06,15.11,6.76,219,635,778,5,5.3,5.9,14.2,14.2,14.2,14.2,14.2,14.2,201,53.5,53.5,34.4,0
4416.735,14.3,8.3,-6.5,225,92,93.33,71.3,2,52.55,2,99,15.06,15.14,8.27,219,637.1,831,5,5.5,6.1,4.5,3.4,4.5,3.4,4.5,3.4,201,53.4,53.4,34.3,0
4416.823,14.3,8.5,-6.6,225,92,93.33,71.3,2,52.55,2,99,15.09,15.17,8.89,219,660.6,880,5,5.9,6.4,7.9,6.8,7.9,6.8,7.9,6.8,201,53.9,53.9,34.7,0
4416.896,14.3,8.4,-6.8,225,92,93.33,72,2,52.55,2,99,15.16,15.22,9.41,219,729.5,948,5,6.7,7,11.6,16.1,11.6,16.1,11.6,16.1,201,54.3,54.3,35.1,0
4416.981,14.3,8.6,-6.9,225,92,93.33,72.5,2,52.55,2,99,15.19,15.11,9.57,219,779.4,996,6,6.6,6.8,16.9,16.9,16.9,16.9,16.9,16.9,201,56,56,35.5,0
4417.055,14.3,9.6,-7,225,92,93.33,72.9,2,52.55,2,99,15.09,14.89,9.52,219,809.3,1021,6,5.6,5,17.2,17.2,17.2,17.2,17.2,17.2,201,55.2,55.2,35.9,0
4417.142,14.3,11.2,-6.9,225,92,93.33,73,2,52.55,2,99,14.93,14.47,9.83,219,819.4,1034,6,4.8,2.6,17.2,17.2,17.2,17.2,17.2,17.2,201,56.7,56.7,37,0
4417.478,14.3,11.2,-6.6,225,92,93.33,73,2,52.55,2,99,14.6,14.13,10.5,219,803.5,1049,6,3.4,1.1,17.2,17.2,17.2,17.2,17.2,17.2,201,56.8,56.8,36.7,0
4417.881,14.3,7.3,-8,223,92,93.33,72.3,2,52.55,2,99,14.46,14.58,7.52,219,697.9,986,7,1.8,2.6,16.9,16.9,16.9,16.9,16.9,16.9,201,57.6,57.6,34.1,0
4417.957,14.3,6.3,-8.2,223,92,93.33,72.9,2,52.55,2,99,14.53,14.8,7.33,219,684.6,978,7,2.3,3.7,16.9,16.9,16.9,16.9,16.9,16.9,201,58.2,58.2,34.3,0
4418.041,14.3,5.6,-8.4,223,92,93.33,73.2,2,52.55,2,99,14.61,14.99,6.95,219,669.3,970,7,3,5.1,16.9,16.9,16.9,16.9,16.9,16.9,201,58.5,58.5,34.5,0
4418.120,14.3,3.5,-8.7,225,92,93.33,73.2,2,52.55,2,99,14.71,15.22,6.45,219,660.5,958,7,3.5,5.6,16.5,16.5,16.5,16.5,16.5,16.5,201,58.8,58.8,34.8,0
4418.197,14.3,0.1,-9.1,223,92,93.33,73.2,2,52.55,2,99,14.84,15.43,5.85,219,656.1,945,7,4.3,6.2,15,15,15,15,15,15,201,59.2,59.2,35.1,0
4418.276,14.3,0,-9.4,223,92,93.33,73.4,2,52.55,2,99,14.93,15.49,5.06,219,652.8,913,7,5,6.4,12.4,12.4,12.4,12.4,12.4,12.4,201,58.8,58.8,34.8,0
4418.361,14.3,0,-9.3,223,92,93.33,73,2,52.55,2,99,14.93,15.49,5.05,219,654.3,878,7,4.5,6.2,4.9,4.9,4.9,4.9,4.9,4.9,201,58.9,58.9,34.9,0
4418.435,14.3,0,-9.2,223,92,93.33,72.5,2,52.55,2,99,14.93,15.49,4.97,219,649.8,853,7,4.5,6.2,3.8,3.8,3.8,3.8,3.8,3.8,201,59,59,34.9,0
4418.517,14.3,0,-9.1,223,92,93.33,72.2,2,52.55,2,99,15.09,15.5,4.95,219,653.3,834,7,5.1,5.7,3,3,3,3,3,3,201,59.4,59.4,34.9,0
4418.600,14.3,0,-9.1,223,92,93.33,72.5,2,52.55,2,99,15.09,15.46,4.98,219,651.5,827,7,5.1,5.9,2.2,2.2,2.2,2.2,2.2,2.2,201,60.5,60.5,34.9,0
4418.684,14.3,0,-9.1,223,92,93.33,72.9,2,52.55,2,99,15.11,15.46,4.96,219,651.7,821,7,5.4,5.9,2.2,2.2,2.2,2.2,2.2,2.2,201,59.1,59.1,35,0
4418.755,14.3,0,-9.1,223,92,93.33,73.2,2,52.55,2,99,15.16,15.5,5,219,650.6,828,7,5.2,6.3,1.9,1.9,1.9,1.9,1.9,1.9,201,58.7,58.7,35,0
4418.849,14.3,0,-9.1,223,92,93.33,73,2,52.55,2,99,15.16,15.6,5.1,219,654.2,845,7,5.7,6.8,2.2,2.2,2.2,2.2,2.2,2.2,201,59.4,59.4,34.9,0
4418.939,14.3,0,-9.1,223,92,93.33,73.4,2,52.55,2,99,15.23,15.72,5.16,219,649.7,859,7,5.8,7.5,2.6,2.6,2.6,2.6,2.6,2.6,201,57.6,57.6,34.9,0
4419.015,14.3,0,-9.1,223,92,93.33,73.4,2,52.55,2,99,15.3,15.79,5.27,219,651.6,874,7,6.5,8.1,2.2,2.2,2.2,2.2,2.2,2.2,201,57.2,57.2,34.9,0
4419.092,14.3,0,-9.1,223,92,93.33,72.9,2,52.55,2,99,15.33,15.82,5.29,219,651.1,877,7,6.3,8.4,3,2.6,3,2.6,3,2.6,201,57.1,57.1,34.9,0
4419.166,14.3,0,-9.1,223,92,93.33,71.8,2,52.55,2,99,15.4,15.82,5.34,219,647.2,885,7,6.7,8.7,2.6,2.2,2.6,2.2,2.6,2.2,201,55.6,55.6,34.8,0
4419.250,14.3,0,-9.1,223,92,93.33,71.3,2,52.55,2,99,15.44,15.79,5.32,219,649.5,884,7,7,8.6,2.6,2.6,2.6,2.6,2.6,2.6,201,54.3,54.3,34.8,0
4419.330,14.3,0,-9.1,223,92,93.33,70.9,2,52.55,2,99,15.47,15.75,5.27,219,645.8,879,7,7.1,8.7,2.6,2.6,2.6,2.6,2.6,2.6,201,54.7,54.7,34.9,0
4419.410,14.3,0,-9.1,223,92,93.33,72.5,2,52.55,2,99,15.47,15.65,5.09,219,645.2,846,6,7,8.1,3.8,3.4,3.8,3.4,3.8,3.4,201,55.4,55.4,34.9,0
4419.490,14.3,0,-9,223,92,93.33,72,2,52.55,2,99,15.52,15.57,4.94,219,644.1,813,6,7.3,8.1,2.2,1.9,2.2,1.9,2.2,1.9,201,56.6,56.6,35,0
4419.570,14.3,0,-8.9,223,92,93.33,71.3,2,52.55,2,99,15.47,15.43,4.8,219,648.2,777,6,6.5,7.4,2.6,2.2,2.6,2.2,2.6,2.2,201,58.4,58.4,35,0
4419.651,14.3,0,-8.8,223,92,93.33,70.5,2,52.55,2,99,15.47,15.36,4.7,219,646,751,6,6.4,7.2,4.5,4.5,4.5,4.5,4.5,4.5,201,60.9,60.9,35,0
4419.731,14.3,0,-8.7,223,92,93.33,69.9,2,52.55,2,99,15.47,15.29,4.7,219,649.4,733,5,6.3,7.2,1.1,1.5,1.1,1.5,1.1,1.5,201,60.2,60.2,35,0
4419.810,14.3,0,-8.6,223,92,93.33,70.4,2,52.55,2,99,15.47,15.24,4.71,219,652.1,714,5,6.2,7.2,4.5,5.2,4.5,5.2,4.5,5.2,201,61.6,61.6,35,0
4419.896,14.3,0,-8.4,223,92,93.33,74.5,2,52.55,2,99,15.47,15.22,4.9,219,647.8,714,4,6.2,7.3,4.1,4.9,4.1,4.9,4.1,4.9,201,61.6,61.6,34.9,0
4419.976,14.3,0,-8.3,223,92,93.33,75,2,52.55,2,99,15.44,15.22,5.03,219,651.7,710,4,6.4,7.4,2.2,2.6,2.2,2.6,2.2,2.6,201,60.4,60.4,34.9,0
4420.061,14.3,0,-8.2,223,92,93.33,74.1,2,52.55,2,99,15.44,15.22,5.11,219,655.4,709,4,6.3,7.5,3.8,4.1,3.8,4.1,3.8,4.1,201,60.3,60.3,34.8,0
4420.179,14.3,0,-8.1,223,92,93.33,73.4,2,52.55,2,99,15.44,15.29,5.19,219,649.7,709,4,6.5,7.8,1.9,2.6,1.9,2.6,1.9,2.6,201,60.3,60.3,34.8,0
4420.255,14.3,0,-8,223,92,93.33,72.9,2,52.55,2,99,15.4,15.32,5.34,219,653.3,712,3,6.7,7.9,0.8,1.1,0.8,1.1,0.8,1.1,201,60.3,60.3,34.8,0
4420.331,14.3,0,-8,223,92,93.33,73.2,2,52.55,2,99,15.4,15.32,5.36,219,653.2,708,3,6.7,7.9,1.5,1.9,1.5,1.9,1.5,1.9,201,60.2,60.2,34.8,0
4420.411,14.3,0,-7.9,223,92,93.33,73.6,2,52.55,2,99,15.4,15.29,5.5,219,647.8,716,3,6.9,7.9,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,201,60.2,60.2,34.7,0
4420.523,14.3,0,-7.9,223,92,93.33,73.4,2,52.55,2,99,15.33,15.29,5.52,219,651.3,713,2,6.6,7.9,0.8,1.1,0.8,1.1,0.8,1.1,201,60.1,60.1,34.7,0
4420.600,14.3,0,-7.8,223,92,93.33,73.2,2,52.55,2,99,15.26,15.22,5.6,219,644.4,719,2,6.6,7.7,-1.1,-0.8,-1.1,-0.8,-1.1,-0.8,201,59.8,59.8,34.7,0
4420.676,14.3,0,-7.8,223,92,93.33,73.2,2,52.55,2,99,15.19,15.14,5.58,219,650.6,718,2,6.9,7.5,0.8,1.1,0.8,1.1,0.8,1.1,201,60.9,60.9,34.7,0
4420.750,14.3,0,-7.8,223,92,93.33,73,2,52.55,2,99,15.16,15.09,5.62,219,644.4,721,2,6.8,7,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,59.8,59.8,34.7,0
4420.830,14.3,0,-7.8,223,92,93.33,73,2,52.55,2,99,15.11,15.04,5.59,219,643.7,720,2,6.7,7.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,201,59.4,59.4,34.7,0
4420.910,14.3,0,-7.8,223,92,93.33,72.9,2,52.55,2,99,15.03,14.96,5.62,219,637,717,2,6.4,6.6,0.4,0,0.4,0,0.4,0,201,59.4,59.4,34.7,0
4420.991,14.3,0,-7.8,223,92,93.33,72.3,2,52.55,2,99,15,14.93,5.63,219,642.3,719,2,6.6,6.6,1.1,0.4,1.1,0.4,1.1,0.4,201,60.1,60.1,34.7,0
4421.072,14.3,0,-7.7,223,92,93.33,71.4,2,52.55,2,99,14.93,14.9,5.71,219,637.5,722,2,6.5,6.4,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,58.7,58.7,34.7,0
4421.169,14.3,0,-7.7,223,92,93.33,73.6,2,52.55,2,99,14.9,14.9,5.77,219,631.1,725,2,6.5,6.4,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,58.3,58.3,34.7,0
4421.259,14.3,0,-7.7,223,92,93.33,73.6,2,52.55,2,99,14.87,14.9,5.75,219,634.1,720,2,6.5,6.4,0,-0.4,0,-0.4,0,-0.4,201,57.9,57.9,34.6,0
4421.346,14.3,0,-7.6,223,92,93.33,72.3,2,52.55,2,99,14.87,14.9,5.75,219,625.8,719,1,6.5,6.5,0.8,0.4,0.8,0.4,0.8,0.4,201,57.2,57.2,34.6,0
4421.540,14.3,0,-7.6,223,92,93.33,72.3,2,52.55,2,99,14.9,14.86,5.8,219,622.6,722,1,6.5,6.5,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,55.1,55.1,34.6,0
4421.664,14.3,0,-7.6,223,92,93.33,72.9,2,52.55,2,99,14.93,14.93,5.95,219,616.9,735,1,6.5,7.2,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.9,54.9,34.5,0
4421.852,14.3,0,-7.6,223,92,93.33,70.7,2,52.55,2,99,14.97,14.93,6,219,646.3,734,1,6.6,7.1,-3,-3.4,-3,-3.4,-3,-3.4,201,54.3,54.3,34.6,0
4421.930,14.3,0,-7.6,223,92,93.33,71.6,2,52.55,2,99,15,14.96,6.05,219,713.4,737,1,6.7,7.4,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,201,54,54,34.6,0
4422.011,14.3,0,-7.6,223,92,93.33,71.6,2,52.55,2,99,15,14.9,5.99,219,732.8,734,1,6.6,7.1,-4.5,-4.1,-4.5,-4.1,-4.5,-4.1,201,54.4,54.4,34.7,0
4422.096,14.3,0,-7.6,223,92,93.33,71.4,2,52.55,2,99,15.03,14.86,6.02,219,760.1,740,2,6.6,7.2,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,54.4,54.4,34.6,0
4422.190,14.3,0,-7.7,223,92,93.33,72.2,2,52.55,2,99,15.03,14.74,5.91,219,752.3,735,2,6.6,6.7,-3,-2.6,-3,-2.6,-3,-2.6,201,54.4,54.4,34.7,0
4422.276,14.3,0,-7.7,223,92,93.33,72.3,2,52.55,2,99,15,14.73,5.98,219,755.7,742,2,6.5,6.8,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,54.1,54.1,34.7,0
4422.370,14.3,0,-7.7,223,92,93.33,72.5,2,52.55,2,99,14.97,14.7,5.91,219,749.1,738,2,6.4,6.6,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,54.1,54.1,34.7,0
4422.541,14.3,0,-7.8,223,92,93.33,72.3,2,52.55,2,99,14.93,14.74,5.77,219,730.7,731,2,6.4,6.4,-3,-3,-3,-3,-3,-3,201,54.2,54.2,34.7,0
4422.621,14.3,0,-7.8,223,92,93.33,72.3,2,52.55,2,99,14.9,14.77,5.72,219,722.9,726,2,6.2,6.5,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,54.2,54.2,34.8,0
4422.696,14.3,0,-7.8,223,92,93.33,72.2,2,52.55,2,99,14.9,14.83,5.62,219,714.4,720,2,6.4,6.8,-3.4,-3,-3.4,-3,-3.4,-3,201,54.2,54.2,34.8,0
4422.776,14.3,0,-7.8,223,92,93.33,72,2,52.55,2,99,14.87,14.9,5.55,219,714.3,714,2,6.2,7.1,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,201,54.6,54.6,34.8,0
4422.857,14.3,0,-7.8,223,92,93.33,72,2,52.55,2,99,14.87,14.93,5.49,219,703.4,709,2,6.4,6.8,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.2,54.2,34.8,0
4422.951,14.3,0,-7.8,223,92,93.33,72.2,2,52.55,2,99,14.87,14.96,5.49,219,695.7,708,2,6.5,6.9,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,201,54.3,54.3,34.8,0
4423.058,14.3,0,-7.9,223,92,93.33,72.3,2,52.55,2,99,14.84,15.01,5.42,219,688.9,702,2,6.5,7,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,55.3,55.3,34.8,0
4423.136,14.3,0,-7.9,223,92,93.33,72,2,52.55,2,99,14.84,15.04,5.38,219,687.2,701,2,6.5,7,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.3,54.3,34.8,0
4423.216,14.3,0,-7.9,223,92,93.33,72.2,2,52.55,2,99,14.84,15.09,5.4,219,685.1,706,2,6.6,7.1,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.3,54.3,34.8,0
4423.300,14.3,0,-7.9,223,92,93.33,72.3,2,52.55,2,99,14.87,15.09,5.34,219,674.6,701,2,6.7,7.2,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,55.4,55.4,34.9,0
4423.376,14.3,0,-7.9,223,92,93.33,71.8,2,52.55,2,99,14.87,15.04,5.3,219,674.2,699,2,6.7,7.2,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,56.1,56.1,34.9,0
4423.458,14.3,0,-7.9,223,92,93.33,71.1,2,52.55,2,99,14.9,15.04,5.26,219,671.1,694,3,6.7,7.2,1.9,1.5,1.9,1.5,1.9,1.5,201,57.4,57.4,34.8,0
4423.536,14.3,0,-7.8,223,92,93.33,70.2,2,52.55,2,99,14.93,15.01,5.37,219,673.8,703,3,7,7.2,0.4,0,0.4,0,0.4,0,201,56.3,56.3,34.7,0
4423.617,14.3,0,-7.7,223,92,93.33,72.2,2,52.55,2,99,14.93,14.99,5.56,219,665.3,703,3,6.8,7.2,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,56.3,56.3,34.8,0
4423.739,14.3,0,-7.7,223,92,93.33,74.5,2,52.55,2,99,15,14.99,5.55,219,666.5,704,3,6.9,7.4,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,56.3,56.3,34.7,0
4423.816,14.3,0,-7.7,223,92,93.33,73.6,2,52.55,2,99,15.03,14.99,5.61,219,660.9,708,3,6.9,7.5,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,56.2,56.2,34.7,0
4423.896,14.3,0,-7.7,223,92,93.33,72.7,2,52.55,2,99,15.06,14.99,5.62,219,664.4,709,3,7.3,7.5,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.2,54.2,34.7,0
4423.980,14.3,0,-7.7,223,92,93.33,74.5,2,52.55,2,99,15.06,14.99,5.66,219,661.9,714,3,7.1,7.7,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.2,54.2,34.8,0
4424.057,14.3,0,-7.7,223,92,93.33,73.9,2,52.55,2,99,15.06,14.99,5.66,219,662.1,715,3,7.1,7.7,-3,-3,-3,-3,-3,-3,201,54.6,54.6,34.8,0
4424.136,14.3,5.7,-7.7,223,92,93.33,73,2,52.55,2,99,15.09,14.99,5.69,219,655.5,721,3,7.2,7.8,0.4,0.8,0.4,0.8,0.4,0.8,201,55.4,55.4,34.6,0
4424.230,14.3,8,-7.7,223,92,93.33,72,2,52.55,2,99,15.11,14.96,5.92,219,657.2,740,3,7.4,7.9,1.5,2.2,1.5,2.2,1.5,2.2,201,54.9,54.9,34.5,0
4424.343,14.3,8.4,-7.6,223,92,93.33,72.7,2,52.55,2,99,15.11,14.96,6.16,219,650.6,756,4,7.2,8,1.5,2.2,1.5,2.2,1.5,2.2,201,54.6,54.6,34.5,0
4424.442,14.3,8.5,-7.7,223,92,93.33,71.3,2,52.55,2,99,15.11,14.93,6.43,219,682,787,4,7.3,8,3,4.5,3,4.5,3,4.5,201,55,55,34.6,0
